,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
148,http://flipkart.com/avirate-women-fit-flare-dark-blue-dress/p/itmfh4bn5mcjhzsn?pid=DREFGYH64CDNDPZD&lid=LSTDREFGYH64CDNDPZDQKTJQZ&marketplace=FLIPKART&srno=b_5_164&otracker=browse&fm=organic&iid=en_fJnblKJR6%2Fb49ySTwxyykU6bWF7GxzCdFYmmEMayLdZb75xhi7BkX7L6LFNmo9fv60sEmXtp0lswYbBYc8h%2BXA%3D%3D&ssid=x0sxoy8puo0000001596817416263,148,Women Fit and Flare Dark Blue Dress,3.7,49,11,didnt like its fabric at all very bad too gorgeous material is good and best for party wear within the amazing price,2.4964,0.00045013682497
149,http://flipkart.com/bhutaiya-women-two-piece-dress-maroon-black/p/itmfe099bcf3836c?pid=DREFSHG9G2TBVDWA&lid=LSTDREFSHG9G2TBVDWAG8SX7R&marketplace=FLIPKART&srno=b_5_165&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFSHG9G2TBVDWA.SEARCH&ssid=x0sxoy8puo0000001596817416263,149,"Women Two Piece Dress Maroon, Black Dress",3.7,399,79,amazing 😍 amazing stuff loved it💓💓💓 i love it,2.8669,0.00368688643196
150,http://flipkart.com/madhuram-textiles-women-gown-brown-dress/p/itm694921c0b6b43?pid=DREFSS4YQFSJGHYH&lid=LSTDREFSS4YQFSJGHYHKFHS6Z&marketplace=FLIPKART&srno=b_5_166&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFSS4YQFSJGHYH.SEARCH&ssid=x0sxoy8puo0000001596817416263,150,Women Gown Brown Dress,4.4,51,11,product delivered as shown in picture perfect fitting and quality and nice fabric thanks flipkart really  a beautiful dress the fabric is just perfect even they packed so nicelyworth the money the kurti is just perfectthnk u sooo much💖,2.6051,0.00051734979091
151,http://flipkart.com/tokyo-talkies-women-shirt-light-blue-dress/p/itmdd976c7d2f3f6?pid=DREFMHSZXZYWUBUD&lid=LSTDREFMHSZXZYWUBUDFTG7VT&marketplace=FLIPKART&srno=b_5_167&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFMHSZXZYWUBUD.SEARCH&ssid=x0sxoy8puo0000001596817416263,151,Women Shirt Light Blue Dress,4.3,126,27,super everything thing was good except the length its too much long for me😋 very ñice product👍,1.0398,0.00094226701870
152,http://flipkart.com/micozy-women-skater-red-dress/p/itm3a33d17d583d0?pid=DREFKG5CBB7GX9NP&lid=LSTDREFKG5CBB7GX9NPRHOUR6&marketplace=FLIPKART&srno=b_5_168&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFKG5CBB7GX9NP.SEARCH&ssid=x0sxoy8puo0000001596817416263,152,Women Skater Red Dress,3.9,7558,1181,very beautiful dress 👌👌👌🥰🥰 super dress amazing dress quality nice ✌️✌️👌👌👌thanks flipcart,2.2062,0.05930975584632
153,http://flipkart.com/provogue-women-a-line-multicolor-dress/p/itmfhuzngzfwkzhy?pid=DREFGGURTWTVMHMV&lid=LSTDREFGGURTWTVMHMVFQX6EB&marketplace=FLIPKART&srno=b_5_169&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFGGURTWTVMHMV.SEARCH&ssid=x0sxoy8puo0000001596817416263,153,Women A-line Multicolor Dress,4,24,4,good quality product the dress is awesome with awesome quality this dress is soooo cute 😍,2.6078,0.00020768260217
154,http://flipkart.com/metronaut-women-sheath-maroon-dress/p/itmfbfvxry4adsgt?pid=DREFBFVXFMPMR7SF&lid=LSTDREFBFVXFMPMR7SFIEPY4K&marketplace=FLIPKART&srno=b_5_170&otracker=browse&fm=organic&iid=en_fJnblKJR6%2Fb49ySTwxyykU6bWF7GxzCdFYmmEMayLdbMlFlzSoi4Rbm%2BdMl0y1l7dVaDhTJvveRHi%2BT3WJAjVA%3D%3D&ssid=x0sxoy8puo0000001596817416263,154,Women Sheath Maroon Dress,4,449,69,dress material is good but i didnt get the belt😎 size is perfect worth the price nice product really impressivewould suggest strongly to buy,1.9333,0.00342452015923
155,http://flipkart.com/provogue-women-a-line-multicolor-dress/p/itmfhuznckq4pns5?pid=DREFGGRKQFRSGBHX&lid=LSTDREFGGRKQFRSGBHXZYGWH6&marketplace=FLIPKART&srno=b_5_171&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFGGRKQFRSGBHX.SEARCH&ssid=x0sxoy8puo0000001596817416263,155,Women A-line Multicolor Dress,4.3,42,4,real good too good this dress is amazing,1.4667,0.00028803183779
156,http://flipkart.com/illi-london-women-fit-flare-black-dress/p/itm46800b54f3ce9?pid=DREFGZ6BAZANGBAB&lid=LSTDREFGZ6BAZANGBABFGBLQT&marketplace=FLIPKART&srno=b_5_172&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFGZ6BAZANGBAB.SEARCH&ssid=x0sxoy8puo0000001596817416263,156,Women Fit and Flare Black Dress,4.2,1770,251,very nice dress 👌 awesome  classy look go for it pretty colourworth it love it dress😘😍,3.3473,0.01632427724099
157,http://flipkart.com/neysa-women-maxi-green-dress/p/itmb634624ca016b?pid=DREFT4F2PESYSSQH&lid=LSTDREFT4F2PESYSSQHJLLS7L&marketplace=FLIPKART&srno=b_5_173&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFT4F2PESYSSQH.SEARCH&ssid=x0sxoy8puo0000001596817416263,157,Women Maxi Green Dress,4.3,3,1,good quality,0.4404,0.00002073298964
158,http://flipkart.com/frionkandy-women-fit-flare-white-black-dress/p/itmde1d8b0d9ab61?pid=DREFP9F3UTRGYA7P&lid=LSTDREFP9F3UTRGYA7PAGBFPP&marketplace=FLIPKART&srno=b_5_175&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFP9F3UTRGYA7P.SEARCH&ssid=x0sxoy8puo0000001596817416263,158,"Women Fit and Flare White, Black Dress",3.8,125,25,nice  not bad spr i like the product good quality my friends bought this for his wife she is looking awesome according to my friendmy friend homechand who is in picture feeling happy to see his wife in this dress  but he did not show his wife wearing this dress to us so that we also feel happy,3.5481,0.00130440635617
159,http://flipkart.com/hiva-trendz-women-skater-maroon-dress/p/itmd190b9925eb97?pid=DREFS9YZTRDHNGXG&lid=LSTDREFS9YZTRDHNGXGLIZSO5&marketplace=FLIPKART&srno=b_5_176&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFS9YZTRDHNGXG.SEARCH&ssid=x0sxoy8puo0000001596817416263,159,Women Skater Maroon Dress,3.8,229,34,poor quality  waste product super dress i am so happy tq flipkart it looks goodbut fabric is quiet poor,-0.2036,0.00112520957415
160,http://flipkart.com/msfq-women-maxi-red-dress/p/itmf6tuvcffsbgmk?pid=DREF6SUWBZ8UHKEV&lid=LSTDREF6SUWBZ8UHKEVFPEWFD&marketplace=FLIPKART&srno=b_5_177&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREF6SUWBZ8UHKEV.SEARCH&ssid=x0sxoy8puo0000001596817416263,160,Women Maxi Red Dress,4.1,2106,425,love it😍😍😍😍😍😍😍😍 just wao i like very much fabric is very good ive purchased many dresses from flipkart this is my best purchase above all quality is good light weighted perfect fitting i m 32 years old  have 2 kidsbut this dress makes me younger than my age must buy thanx again flipkart,3.0877,0.02147138765600
161,http://flipkart.com/fashion2wear-women-maxi-yellow-dress/p/itm6c52a1de44af4?pid=DREFPNY3VSW3TJRQ&lid=LSTDREFPNY3VSW3TJRQWOJKHB&marketplace=FLIPKART&srno=b_5_178&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFPNY3VSW3TJRQ.SEARCH&ssid=x0sxoy8puo0000001596817416263,161,Women Maxi Yellow Dress,3.6,89,21,good nice product i loved it correct fit not bad,1.2802,0.00063395768601
162,http://flipkart.com/tokyo-talkies-women-a-line-white-dress/p/itma8dca734214e3?pid=DREFRHRFHMA8FGRM&lid=LSTDREFRHRFHMA8FGRMNXFOCV&marketplace=FLIPKART&srno=b_5_179&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFRHRFHMA8FGRM.SEARCH&ssid=x0sxoy8puo0000001596817416263,162,Women A-line White Dress,5,3,0,,0,0.00002028625255
163,http://flipkart.com/tokyo-talkies-women-a-line-multicolor-dress/p/itm45aab007e0afa?pid=DREFPBHHY4GZR6GZ&lid=LSTDREFPBHHY4GZR6GZF6KX7R&marketplace=FLIPKART&srno=b_5_181&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFPBHHY4GZR6GZ.SEARCH&ssid=x0sxoy8puo0000001596817416263,163,Women A-line Multicolor Dress,4.3,3,0,,0,0.00001744617719
164,http://flipkart.com/kannan-women-a-line-black-dress/p/itm76dfe7e7fc171?pid=DREFMZJERDDW4KEB&lid=LSTDREFMZJERDDW4KEBRBZJHQ&marketplace=FLIPKART&srno=b_5_182&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFMZJERDDW4KEB.SEARCH&ssid=x0sxoy8puo0000001596817416263,164,Women A-line Black Dress,3.8,2401,428,beautiful dress tq flipkart 😍😍😘 beautiful dress and nice fitting 😊 got the same product tq filpcart,2.3387,0.01980961584003
165,http://flipkart.com/zima-leto-women-shirt-yellow-dress/p/itm9c91ed1b005de?pid=DREFNT6TMZ6C2RYQ&lid=LSTDREFNT6TMZ6C2RYQEXLKUC&marketplace=FLIPKART&srno=b_5_183&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFNT6TMZ6C2RYQ.SEARCH&ssid=x0sxoy8puo0000001596817416263,165,Women Shirt Yellow Dress,4,8,1,okay good product 👌 fast delivery boy,1.3964,0.00005369901203
166,http://flipkart.com/illi-london-women-skater-red-dress/p/itmfhu6hng8ahycn?pid=DREFHTUZEKNE6FMZ&lid=LSTDREFHTUZEKNE6FMZT35OTR&marketplace=FLIPKART&srno=b_5_185&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFHTUZEKNE6FMZ.SEARCH&ssid=x0sxoy8puo0000001596817416263,166,Women Skater Red Dress,4.2,543,86,nice fashionable stylish nd gorgeous🥰very happy with the product good quality same as picture thanks flipkart 😊😊love this product 😍❤️🔥,1.8742,0.00428725638469
167,http://flipkart.com/kannan-women-maxi-pink-dress/p/itm48790f992930a?pid=DREFFSCGSRH5SZV2&lid=LSTDREFFSCGSRH5SZV2M8TNJ3&marketplace=FLIPKART&srno=b_5_186&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFFSCGSRH5SZV2.SEARCH&ssid=x0sxoy8puo0000001596817416263,167,Women Maxi Pink Dress,3.8,20415,3885,beautiful dress i luv it nice color nd stuff nice dress value for money no belt i just wore a belt very nice in this price and same as picture you can go for it,1.9079,0.16023543114891
168,http://flipkart.com/selvia-women-a-line-multicolor-dark-blue-pink-beige-dress/p/itm0f77e113a212d?pid=DREFHK4YZNUGCGYG&lid=LSTDREFHK4YZNUGCGYGKOVYBD&marketplace=FLIPKART&srno=b_5_187&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFHK4YZNUGCGYG.SEARCH&ssid=x0sxoy8puo0000001596817416263,168,"Women A-line Multicolor, Dark Blue, Pink, Beige Dress",3.6,4197,547,although cloth quality is thin but still a good purchase awesome purchase quality good enough worth the price great qualityno 2nd throught just click and orderreally awesome dressmeterialhigh quality polyster,2.9818,0.03260681951714
169,http://flipkart.com/iqra-fashion-women-gown-yellow-dress/p/itme834f27e61827?pid=DREFZE3CWBRHDWZQ&lid=LSTDREFZE3CWBRHDWZQPZMNIU&marketplace=FLIPKART&srno=b_5_188&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFZE3CWBRHDWZQ.SEARCH&ssid=x0sxoy8puo0000001596817416263,169,Women Gown Yellow Dress,4,2767,510,lovelly excellentsame as shown picture excellent 👍go for it 🤩,0.5719,0.01714534632235
170,http://flipkart.com/micozy-women-skater-multicolor-dress/p/itme9258d3069abd?pid=DREFKG5DHZDAMGCS&lid=LSTDREFKG5DHZDAMGCS0NIZL3&marketplace=FLIPKART&srno=b_5_189&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFKG5DHZDAMGCS.SEARCH&ssid=x0sxoy8puo0000001596817416263,170,Women Skater Multicolor Dress,3.9,7558,1181,very beautiful dress 👌👌👌🥰🥰 super dress amazing dress quality nice ✌️✌️👌👌👌thanks flipcart,2.2062,0.05930975584632
171,http://flipkart.com/archi-enterprise-women-pleated-blue-dress/p/itmfdxz9bruruz5d?pid=DREFDWZFHHQTXZH3&lid=LSTDREFDWZFHHQTXZH3WN9X6G&marketplace=FLIPKART&srno=b_5_191&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFDWZFHHQTXZH3.SEARCH&ssid=x0sxoy8puo0000001596817416263,171,Women Pleated Blue Dress,4,1140,159,very badcloth is not good nice product attractive design charming colour and nice fabric quality very soft n comfortablego for it guys,2.3097,0.00890783949229
172,http://flipkart.com/ziya-fashion-women-fit-flare-black-dress/p/itma35a36bf91fdc?pid=DREFP89PXFAPFRGQ&lid=LSTDREFP89PXFAPFRGQIJX0KW&marketplace=FLIPKART&srno=b_5_192&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFP89PXFAPFRGQ.SEARCH&ssid=x0sxoy8puo0000001596817416263,172,Women Fit and Flare Black Dress,3.1,17,3,gud productin love wd ths product pretty good ❤️❤️ got red color dress instead of black print was different but design same however it was looking nice after wearing,2.5646,0.00012869307032
173,http://flipkart.com/stylestone-women-skater-blue-dress/p/itmf3vd5mr2gwbmg?pid=DREES6NCUENYYCRM&lid=LSTDREES6NCUENYYCRM6GZRAB&marketplace=FLIPKART&srno=b_5_193&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREES6NCUENYYCRM.SEARCH&ssid=x0sxoy8puo0000001596817416263,173,Women Skater Blue Dress,4.2,111,14,the dress is classy but preety and awesome fitting love it so much💙 awesome dress like it for perfect fitting try one size biggerausome dress,3.2602,0.00097114006077
174,http://flipkart.com/kannan-women-maxi-white-dress/p/itmffz9mgjdbysxr?pid=DREFFSCGMDHU6VGZ&lid=LSTDREFFSCGMDHU6VGZ0DHQHA&marketplace=FLIPKART&srno=b_5_195&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFFSCGMDHU6VGZ.SEARCH&ssid=x0sxoy8puo0000001596817416263,174,Women Maxi White Dress,3.8,20415,3885,beautiful dress i luv it nice color nd stuff nice dress value for money no belt i just wore a belt very nice in this price and same as picture you can go for it,1.9079,0.16023543114891
175,http://flipkart.com/unique-choice-women-maxi-black-dress/p/itmfheyzktssrerh?pid=DREFHD2QCWTC379Q&lid=LSTDREFHD2QCWTC379QZTZTYS&marketplace=FLIPKART&srno=b_5_196&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFHD2QCWTC379Q.SEARCH&ssid=x0sxoy8puo0000001596817416263,175,Women Maxi Black Dress,4,304,51,very good very very nice products thankyou flipkart nice,1.2834,0.00213303353697
176,http://flipkart.com/sassafras-women-fit-flare-pink-dress/p/itmf3vczhkymhdh2?pid=DREEXM9SSZBBNRCZ&lid=LSTDREEXM9SSZBBNRCZNIFMA2&marketplace=FLIPKART&srno=b_5_199&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREEXM9SSZBBNRCZ.SEARCH&ssid=x0sxoy8puo0000001596817416263,176,Women Fit and Flare Pink Dress,4.3,6183,1101,lovely dress nice one very niceclr is so good,1.4478,0.04785318884858
177,http://flipkart.com/kannan-women-maxi-blue-dress/p/itmffz9n9w9pfeqb?pid=DREFFSCG8FYPXZJT&lid=LSTDREFFSCG8FYPXZJT3NHNHS&marketplace=FLIPKART&srno=b_5_200&otracker=browse&fm=organic&iid=5c917b97-1a1a-4bd4-abd5-c194eb3838c8.DREFFSCG8FYPXZJT.SEARCH&ssid=x0sxoy8puo0000001596817416263,177,Women Maxi Blue Dress,3.8,19185,3633,nice ok ok product 🙂 beautiful blue gownsize and color both are same as described in picture,2.0162,0.15326241830160
178,http://flipkart.com/new-ethical-fashion-women-skater-multicolor-dress/p/itm77bea139b7d39?pid=DREFKZEWTC3UEZG6&lid=LSTDREFKZEWTC3UEZG60GEMGD&marketplace=FLIPKART&srno=b_6_202&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFKZEWTC3UEZG6.SEARCH&ssid=ebh4m45qtc0000001596817417427,178,Women Skater Multicolor Dress,3.9,1572,243,super and osm i love it nice good osm dress,2.0982,0.01209662588968
179,http://flipkart.com/jaipuri-attire-women-gown-dark-blue-gold-dress/p/itmfhzmuzkceprqv?pid=DREFHN37EC3XQPPC&lid=LSTDREFHN37EC3XQPPC62A9K9&marketplace=FLIPKART&srno=b_6_203&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFHN37EC3XQPPC.SEARCH&ssid=ebh4m45qtc0000001596817417427,179,"Women Gown Dark Blue, Gold Dress",4,147,23,good quality good kurtibut little short good,1.3212,0.00102201115883
180,http://flipkart.com/avirate-women-fit-flare-dark-blue-dress/p/itmfh4bn5mcjhzsn?pid=DREFGYH64CDNDPZD&lid=LSTDREFGYH64CDNDPZDQKTJQZ&marketplace=FLIPKART&srno=b_6_204&otracker=browse&fm=organic&iid=en_hLVupOz0KTdG8GSTJMuLDMSO5gIrIEUtYc3PobH%2B7mQr%2BClDest3y02q49PovNec60sEmXtp0lswYbBYc8h%2BXA%3D%3D&ssid=ebh4m45qtc0000001596817417427,180,Women Fit and Flare Dark Blue Dress,3.7,49,11,didnt like its fabric at all very bad too gorgeous material is good and best for party wear within the amazing price,2.4964,0.00045013682497
181,http://flipkart.com/keeva-women-fit-flare-white-black-dress/p/itmfg65r42hzqztp?pid=DREFG5MFJMGRQ9NZ&lid=LSTDREFG5MFJMGRQ9NZAGRTPK&marketplace=FLIPKART&srno=b_6_205&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFG5MFJMGRQ9NZ.SEARCH&ssid=ebh4m45qtc0000001596817417427,181,"Women Fit and Flare White, Black Dress",4.3,351,79,good awesome kapur excellent productmust buy 😍😍😍,1.6372,0.00300648969305
182,http://flipkart.com/archi-enterprise-women-gown-brown-dress/p/itmfen8yxgcbfq5d?pid=DREFEMYZKREKDYGY&lid=LSTDREFEMYZKREKDYGYSSAPE4&marketplace=FLIPKART&srno=b_6_206&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFEMYZKREKDYGY.SEARCH&ssid=ebh4m45qtc0000001596817417427,182,Women Gown Brown Dress,3.5,298,47,good very low quality product niec,0.1672,0.00146921991340
183,http://flipkart.com/asean-women-gathered-multicolor-dress/p/itm6d0b811db18ad?pid=DREFMP2NGHGXKFHK&lid=LSTDREFMP2NGHGXKFHKM0IYAV&marketplace=FLIPKART&srno=b_6_207&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFMP2NGHGXKFHK.SEARCH&ssid=ebh4m45qtc0000001596817417427,183,Women Gathered Multicolor Dress,4.2,1135,224,love this dress nice awesome dress must buy,1.6833,0.00926105569281
184,http://flipkart.com/shakshi-creations-women-fit-flare-blue-dress/p/itm79c064a2c45dd?pid=DREFZ9QFCF2ZKFGX&lid=LSTDREFZ9QFCF2ZKFGXRYPCTN&marketplace=FLIPKART&srno=b_6_208&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFZ9QFCF2ZKFGX.SEARCH&ssid=ebh4m45qtc0000001596817417427,184,Women Fit and Flare Blue Dress,4.1,195,28,good dress but size is big nice and good quality cloth is also nice but size is big nice dress,2.1453,0.00152956235818
185,http://flipkart.com/metronaut-women-sheath-maroon-dress/p/itmfbfvxry4adsgt?pid=DREFBFVXFMPMR7SF&lid=LSTDREFBFVXFMPMR7SFIEPY4K&marketplace=FLIPKART&srno=b_6_210&otracker=browse&fm=organic&iid=en_hLVupOz0KTdG8GSTJMuLDMSO5gIrIEUtYc3PobH%2B7mSnS1vbTd3DM8sq%2FQwvrmtRdVaDhTJvveRHi%2BT3WJAjVA%3D%3D&ssid=ebh4m45qtc0000001596817417427,185,Women Sheath Maroon Dress,4,449,69,dress material is good but i didnt get the belt😎 size is perfect worth the price nice product really impressivewould suggest strongly to buy,1.9333,0.00342452015923
186,http://flipkart.com/yash-gallery-women-gathered-blue-dress/p/itmf48b88c06e650?pid=DREFN7UH9FZP3FED&lid=LSTDREFN7UH9FZP3FEDV2MPZ5&marketplace=FLIPKART&srno=b_6_211&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFN7UH9FZP3FED.SEARCH&ssid=ebh4m45qtc0000001596817417427,186,Women Gathered Blue Dress,3.9,18,1,its good,0.4404,0.00009822647437
187,http://flipkart.com/sassafras-women-a-line-white-pink-dress/p/itm8a60f82dcd6a9?pid=DREFM7GSPREAJZZG&lid=LSTDREFM7GSPREAJZZGEUYRRK&marketplace=FLIPKART&srno=b_6_212&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFM7GSPREAJZZG.SEARCH&ssid=ebh4m45qtc0000001596817417427,187,"Women A-line White, Pink Dress",4,9,3,as shown in picture loved it thank you flipkart 💕 i thought it will have a inner but i didnt get any lovely dress as shown in image,1.5465,0.00008331272445
188,http://flipkart.com/tokyo-talkies-women-maxi-white-dress/p/itmf7ht9dxazkkgw?pid=DREF7HT95YHMGAQC&lid=LSTDREF7HT95YHMGAQCCZVAYL&marketplace=FLIPKART&srno=b_6_213&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREF7HT95YHMGAQC.SEARCH&ssid=ebh4m45qtc0000001596817417427,188,Women Maxi White Dress,4.3,1986,499,its look  fit really nice wore it on my bday everyone gv fabulous complement to me a bigggg thnks to tokyo talkies  flipkart😍💕💕 one of the prettiest dresses ive ever purchasedthe material is amazing and comfortable thanks so much flipkart ❤💯 amazing dressloved it,4.0041,0.02646127242751
189,http://flipkart.com/limeswood-creation-women-maxi-dark-blue-dress/p/itm3d2de49305d3b?pid=DREFJY2VKMUHZNGY&lid=LSTDREFJY2VKMUHZNGYLNC2RO&marketplace=FLIPKART&srno=b_6_215&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFJY2VKMUHZNGY.SEARCH&ssid=ebh4m45qtc0000001596817417427,189,Women Maxi Dark Blue Dress,3.7,652,122,nice very nice product osm,0.843,0.00403013512003
190,http://flipkart.com/tokyo-talkies-women-shirt-blue-dress/p/itmaf7680c91e322?pid=DREFMHTY3RNZGWU8&lid=LSTDREFMHTY3RNZGWU8O69CYV&marketplace=FLIPKART&srno=b_6_216&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFMHTY3RNZGWU8.SEARCH&ssid=ebh4m45qtc0000001596817417427,190,Women Shirt Blue Dress,4.4,83,19,can be little runny for short girls but the dress is super awesome awesome product 😘 good but too lenghty,2.7111,0.00087834101962
191,http://flipkart.com/siphon-women-maxi-multicolor-dress/p/itm957a78c8a0d7d?pid=DREFHZJ97FR4GBSE&lid=LSTDREFHZJ97FR4GBSEZHS7U5&marketplace=FLIPKART&srno=b_6_217&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFHZJ97FR4GBSE.SEARCH&ssid=ebh4m45qtc0000001596817417427,191,Women Maxi Multicolor Dress,4,62,16,ok nice very good,1.1579,0.00047366641031
192,http://flipkart.com/my-swag-women-maxi-pink-dress/p/itmfgdpq9npggqgu?pid=DREFGFHJMMK2TCP5&lid=LSTDREFGFHJMMK2TCP5LGQUTE&marketplace=FLIPKART&srno=b_6_218&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFGFHJMMK2TCP5.SEARCH&ssid=ebh4m45qtc0000001596817417427,192,Women Maxi Pink Dress,4.1,2624,474,great purchase very much happy osm osm osm dress i love this dress am very very very happy thank u so much flipkart 🤗🤗🤗🤗🤗 awesome fabric quality  fits well looks amazing on me thank you,4.612,0.03086514840636
193,http://flipkart.com/seven-wows-women-fit-flare-white-pink-dress/p/itm8503d847bfe73?pid=DREFK4Z6XPQUZEUD&lid=LSTDREFK4Z6XPQUZEUDWG0IHE&marketplace=FLIPKART&srno=b_6_219&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFK4Z6XPQUZEUD.SEARCH&ssid=ebh4m45qtc0000001596817417427,193,"Women Fit and Flare White, Pink Dress",3.9,2694,521,loved it😍😍😍 beautiful kurti m so happy 😍 i am in love with this dress it is super comfortable 🥰,4.4352,0.03145491210829
194,http://flipkart.com/gaurgeous-women-a-line-red-dress/p/itme0e2bd0f87c31?pid=DREFRTEHR9ZG9PJU&lid=LSTDREFRTEHR9ZG9PJUILDNNW&marketplace=FLIPKART&srno=b_6_221&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFRTEHR9ZG9PJU.SEARCH&ssid=ebh4m45qtc0000001596817417427,194,Women A-line Red Dress,4.1,331,57,good looking good material is not thin but overall its a good product its too beautiful,1.9206,0.00265239750320
195,http://flipkart.com/sassafras-women-fit-flare-pink-dress/p/itmf3c61a1431590?pid=DREFJ3FKRERZYVAW&lid=LSTDREFJ3FKRERZYVAWSN6B6A&marketplace=FLIPKART&srno=b_6_222&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFJ3FKRERZYVAW.SEARCH&ssid=ebh4m45qtc0000001596817417427,195,Women Fit and Flare Pink Dress,4.2,433,74,very pretty dressfabric is very soft nice greatnice material same as shown awesome colour very nice fabric fits very beautifully,2.5337,0.00385881714782
196,http://flipkart.com/kanishka-boutique-women-maxi-multicolor-dress/p/itm5a57e728464a1?pid=DREFKBSSQDCQPPWA&lid=LSTDREFKBSSQDCQPPWAECVVZW&marketplace=FLIPKART&srno=b_6_223&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFKBSSQDCQPPWA.SEARCH&ssid=ebh4m45qtc0000001596817417427,196,Women Maxi Multicolor Dress,3.6,33,4,nice  comfy  great fabric very nice 👍 this is good one and comfortable tooi like it,2.7801,0.00024366137348
197,http://flipkart.com/trendy-fab-women-maxi-blue-dress/p/itmfgxphnvbb8saf?pid=DREFGXHGSMEKPQF2&lid=LSTDREFGXHGSMEKPQF2CHVMW5&marketplace=FLIPKART&srno=b_6_225&otracker=browse&fm=organic&iid=42de86e2-51f7-4b38-883b-1ebca15e6c49.DREFGXHGSMEKPQF2.SEARCH&ssid=ebh4m45qtc0000001596817417427,197,Women Maxi Blue Dress,4.1,1530,265,very nice good quality good soft fabric product delivered as shown in the image,1.3023,0.01105934705692
